source,dest,weight
10028827,10030293,0.398
10028827,10248665,0.301
10028827,10032673,0.522
10028827,10044471,0.155
10028827,10185203,1
10028827,10253773,0.398
10028827,10268365,0.522
10028827,10136687,0.155
10028827,10035881,0.522
10028827,10039423,0.699
10028827,10017007,0.222
10028827,10234345,0.398
10028827,10173127,0.222
10028827,10180483,0.398
10028827,10121105,0
10028827,10250387,0.398
10028827,10150665,0.398
10028827,10148253,0.222
10028827,10213489,0.222
10028827,10254035,0.222
10028827,10005883,0.301
10028827,10208737,0.398
10028827,10016969,0.522
10028827,10173235,0.222
10028827,10254593,0.522
10028827,10143745,0.522
10028827,10197729,0.398
10028827,10148859,0.301
10028827,10247167,0.301
10028827,10080565,0.301
10028827,10213333,0.222
10028827,10015171,0.522
10028827,10212929,0.155
10028827,10255667,0.222
10028827,10258259,0.222
10028827,10021627,0.522
10028827,10255909,0.522
10028827,10252723,0.699
10028827,10063979,0.522
10028827,10237167,0.699
10028827,10197465,0.222
10028827,10213459,0.522
10028827,10097221,0.398
10028827,10029305,0.699
10028827,10214283,0.222
10028827,10075845,0.522
10028827,10013631,0.222
10028827,10200191,0.097
10028827,10019231,0.222
10028827,10153155,100
10028827,10000369,0.522
10028827,10181607,0.522
10028827,10248673,0.222
10028827,10132425,0.522
10028827,10235291,0.301
10028827,10017461,0.398
10028827,10270979,0.301
10028827,10028407,0.522
10028827,10157437,0.222
10028827,10255755,0.398
10028827,10176829,0.522
10028827,10216055,1
10028827,10058439,0.398
10028827,10261573,0.301
10028827,10040587,0.301
10028827,10244203,0.398
10028827,10266801,0.155
10185913,10065121,0.522
10185913,10144293,0.398
10185913,10241073,0.301
10185913,10184679,1
10185913,10012965,0.398
10185913,10138793,0.522
10185913,10136639,0.398
10185913,10224991,0.222
10185913,10178019,0.222
10231067,10013727,1
10231067,10007811,0.398
10231067,10051525,1
10231067,10206361,0.301
10231067,10028077,0.301
10231067,10180645,0.398
10231067,10162019,0.301
10231067,10202497,0.699
10231067,10060103,0.097
10231067,10188361,0.046
10231067,10021281,0.222
10231067,10028533,0.398
10231067,10138565,0.046
10231067,10072509,0.155
10231067,10173125,0.155
10231067,10242657,0.522
10231067,10213845,0.301
10231067,10220371,0.398
10231067,10012815,0.155
10231067,10007713,0.398
10231067,10255409,0.398
10231067,10184679,0.398
10231067,10256841,0.398
10231067,10135557,0.398
10231067,10025079,0.155
10231067,10028323,0.398
10231067,10125217,0.222
10231067,10108343,0.398
10231067,10028843,0.522
10231067,10157295,0.398
10231067,10134213,0.155
10231067,10037089,0.222
10231067,10131635,0.222
10231067,10095323,0.522
10231067,10256617,0.522
10231067,10034015,0.522
10231067,10147147,0.097
10231067,10117081,0.222
10231067,10053683,0.522
10231067,10033797,0.398
10231067,10052183,0.522
10231067,10133363,0.301
10231067,10044459,0.398
10231067,10003437,0.222
10231067,10247619,0.699
10231067,10007607,0.398
10231067,10027161,0.398
10231067,10187281,0.398
10258525,1016061,0.222
10258525,10179275,0.398
10258525,10002825,0.398
10258525,10154709,0.301
10258525,10179219,0.222
10258525,10213415,0.522
10258525,10003827,0.301
10258525,10238631,0.398
10258525,10099543,0.522
10258525,10180261,0.522
10258525,10181641,0.222
10258525,10016699,0.522
10258525,10080475,0.398
10258525,10248409,0.301
10258525,10274555,0.155
10250887,10247853,100
10250887,10111401,0.398
10250887,10186309,0.097
10250887,10246225,0.522
10250887,10024391,0.398
10250887,10070587,0.222
10250887,10151501,0.699
10164713,10137139,0.301
10164713,10147727,0.522
10164713,10089365,0.155
10164713,10268241,0.398
10164713,10089159,0.222
10164713,10075867,0.522
10164713,10266945,1
10164713,10121131,0.222
10164713,10244525,0.398
10164713,10265887,0.301
10164713,10018991,0.222
10164713,10148495,0.522
10164713,10017455,0.301
10164713,10217119,0.699
10164713,10032481,0.301
10164713,10073659,0.699
10164713,10115205,0.301
10164713,10258371,0.522
10164713,10248881,0.699
10164713,10213159,0.301
10164713,1026703,0.398
10164713,10099113,0.301
10164713,10222927,100
10164713,10239607,0.699
10164713,10148861,0.699
10164713,10231913,0.301
10164713,10226457,0.522
10164713,10021449,0.222
10164713,10213379,0.222
10164713,10073683,0.398
10164713,10003831,0.301
10164713,10240005,0.699
10164713,10203611,0.699
10164713,10145071,0.398
10164713,1026803,0.155
10164713,10153425,0.222
10164713,10138819,0.522
10164713,10184937,0.398
10164713,10191595,0.699
10164713,10066279,0.097
10164713,10155445,0.301
10164713,10051297,0.522
10164713,10153385,0.097
10164713,10266919,0.522
10164713,10234515,0.301
10164713,10019881,0.522
10164713,10231153,0.301
10164713,10238319,0.398
10164713,10263145,0.398
10164713,10060375,0.398
10164713,10259957,0.398
10164713,10260101,1
10164713,10148199,0.301
10164713,10158627,0.301
10164713,10132469,0.398
10164713,10106775,0.301
10164713,10166687,0.699
10164713,10176789,0.398
10164713,10236545,0.522
10164713,10203643,0.301
10164713,10232563,0.398
10164713,10224375,0.522
10164713,10259619,100
10164713,10237259,0.301
10164713,10030251,0.398
10245853,10236403,0.222
10245853,10267905,0.699
10245853,10198331,100
10245853,10256015,0.398
10245853,10177947,0.301
10245853,10013421,0.097
10245853,10182315,0.398
10245853,10253531,0.046
10245853,10039489,0.522
10245853,10028077,0.522
10245853,10138819,0.222
10245853,10148859,0.522
10245853,10258365,0.699
10245853,10021563,0.155
10245853,10156597,0.301
10245853,10033659,0.301
10245853,10213303,0.398
10245853,10096481,0.301
10245853,10234425,0.222
10245853,10247997,0.398
10245853,10036669,1
10245853,10138221,0.155
10245853,10024537,0.699
10245853,10166289,0.398
10245853,10017495,0.301
10245853,10155571,0.522
10245853,10223339,0.155
10245853,10241817,0.222
10245853,10134683,0.222
10245853,10143905,0.699
10245853,10266279,0.699
10245853,10131613,0.398
10245853,10021461,0.398
10245853,10253725,0.699
10245853,10052489,0.301
10245853,10179043,0.398
10245853,10232009,0.398
10245853,10169177,0.522
10245853,10017643,0.222
10245853,1010447,0.301
10245853,10207151,0
10245853,10239099,1
10245853,10005983,0.046
10245853,10237197,0.522
10245853,10207589,0.398
10245853,10234771,0.301
10245853,10062739,0.522
10245853,10132171,0.301
10245853,10002181,0.097
10245853,10020019,0.301
10245853,10257011,0.699
10245853,10137045,0.046
10245853,10243983,0.522
10245853,10223321,0.398
10245853,10262795,0.699
10245853,10036525,0.398
10245853,10003303,0.522
10245853,10028959,0.301
10245853,10052249,0.522
10245853,10244385,0.522
10245853,10043701,0.699
10245853,10237425,0.398
10245853,10073635,0.699
10245853,10135633,0.301
10245853,10194611,0.301
10245853,10133061,0.301
10245853,1003778,0.155
10245853,1019937,0.522
10245853,10193699,0.699
10245853,10193915,0.301
10245853,10097249,0.398
10245853,10182255,0.522
10245853,10255591,0.699
10245853,10270907,0.522
10245853,10018881,0.398
10245853,10144985,0.222
10245853,10153495,0.398
10245853,10274041,0.097
10245853,10238985,0.522
10245853,10267621,0.155
10245853,10063643,0.522
10245853,1022184,0.398
10106183,10255709,0.699
10106183,10052631,0.398
10106183,10075815,0.301
10106183,10063653,0.522
10106183,10012369,0.522
10106183,10186487,0.398
10106183,10179277,0.301
10106183,10179047,0.222
10106183,10064539,0.222
10106183,10129019,0.301
10106183,10145733,0.301
10106183,10059993,0.222
10106183,10253053,0.699
10106183,10017841,0.398
10106183,10032825,0.398
10106183,10176775,0.699
10106183,10214867,0.522
10106183,10080569,0.301
10106183,10032497,100
10106183,10051331,0.222
10106183,10106749,0.155
10106183,10136795,0.398
10106183,10052527,0.222
10106183,10013499,0.398
10106183,10137179,0.155
10106183,10125225,0.398
10106183,10170421,0.222
10106183,10138173,0.301
10106183,10070715,0.155
10106183,10186823,0.222
10106183,10105917,0.699
10106183,10208593,100
10106183,10148213,0.155
10106183,10238487,0.398
10106183,10069655,0.155
10106183,10145409,0.155
10237427,10080611,0.301
10237427,10017905,0.097
10237427,10033617,0.301
10237427,10237003,0.301
10237427,10115329,1
10237427,10180303,0.398
10237427,10016981,0.522
10237427,10092117,0.699
10237427,10029129,0.301
10237427,10234349,0.222
10237427,10013727,0.155
10237427,10127533,0.522
10237427,10159343,0.522
10237427,10185347,0.155
10237427,10231419,100
10237427,10247385,0
10237427,10134451,0.398
10237427,10111397,0.522
10237427,10040027,0.522
10237427,10256903,0.699
10237427,10039711,0.398
10237427,1022177,0.398
10237427,10187365,0.301
10237427,10024491,0.301
10237427,10245461,0.398
10237427,10033771,0.301
10237427,10071139,0.301
10237427,10231923,0.398
10237427,10003051,0
10237427,10239115,0.522
10237427,10213553,0.398
10237427,10014785,0.398
10237427,10156119,0.699
10237427,10144781,1
10237427,10144519,0.155
10237427,10222637,0.301
10237427,10207465,0.155
10237427,10202913,0.155
10237427,10125011,100
10237427,10134901,0.301
10237427,10143047,0.046
10237427,10050923,0.398
10237427,10232003,0.522
10237427,10180483,0.522
10237427,10231603,0.301
10237427,10188369,0.699
10237427,10053159,0.522
10237427,10234491,0.301
10237427,10052147,0.301
10237427,10128873,0.222
10237427,10151983,0.155
10237427,1010453,0.522
10237427,10259985,0.222
10237427,10205463,0.222
10237427,10105845,0.398
10237427,1026735,0.699
10237427,10212867,0.301
10237427,1015402,0.699
10237427,10051013,0.301
10237427,10193715,0.522
10237427,10235303,0.097
10237427,10108639,0.522
10237427,10070291,0.046
10237427,10262305,0.097
10237427,10150473,0.522
10237427,10054415,0.155
10237427,10152661,0.699
10237427,10051331,0.522
10237427,10018903,0.699
10237427,10255747,0.398
10237427,10132381,0.222
10237427,10260151,0.522
10237427,10137403,0.301
10237427,10075855,0.699
10237427,10148241,100
10237427,10136115,0.301
10237427,10187299,0.222
10237427,10052091,0.398
10237427,10048371,0.522
10237427,10019163,0.301
10237427,10136123,0.097
10237427,10154575,0.398
10237427,10235725,0.155
10237427,10266239,0.398
10237427,10058233,0.522
10237427,10256015,0.222
10139557,10051197,0.522
10139557,10117201,0.301
10139557,10052107,0.301
10139557,10133081,0.398
10139557,1008977,0.522
10139557,10089007,0.301
10139557,10074421,0.522
10139557,10173191,0.155
10139557,10038931,0.699
10139557,10052737,0.155
10139557,1020424,0.522
10139557,10240155,0.097
10139557,10028923,0.398
10139557,10206997,0.301
10139557,10134683,0.301
10139557,10185487,0.155
10139557,10235657,0.699
10139557,10173145,0.222
10139557,10242289,0.522
10139557,10186519,0.522
10139557,10054037,0.222
10139557,10015159,0.522
10139557,10256371,0.301
10139557,10035639,0.046
10139557,10213057,0.699
10139557,10148021,0.301
10139557,10115299,0.699
10139557,10036241,0.699
10139557,10206729,0.522
10139557,10075931,0.398
10139557,10140011,0.522
10139557,10268365,0.522
10139557,10205415,0.155
10139557,1010498,0.522
10139557,10185751,0.155
10139557,10259963,0.222
10139557,10256421,0.222
10139557,10187107,0.301
10139557,10129023,0.301
10139557,10039347,0.222
10139557,10063881,0.398
10139557,10242397,0.301
10139557,10028389,0.301
10052397,10247177,0.398
10052397,10201151,0.522
10052397,10015987,0.222
10052397,10213237,0.222
10052397,10170161,0.699
10052397,10044471,0.522
10052397,10251279,0
10052397,10052247,0.155
10052397,10028327,0.699
10052397,10019677,0.398
10052397,10145683,0.522
10052397,10260343,0.301
10052397,10231057,0.522
10052397,10193993,0.222
10052397,10251167,0.046
10052397,10205751,0.046
10052397,1014828,0.398
10052397,10216641,0.301
10052397,10256509,0.398
10052397,10147997,0.222
10052397,10256843,100
10052397,10138663,0.301
10052397,10038915,0.398
10052397,10146513,0.301
10052397,10143873,0.398
10052397,10074605,0.301
10052397,1005107,0.398
10052397,10256841,0.301
10052397,10070291,0.222
10052397,10036633,0.522
10052397,10147715,0.222
10052397,10263823,0.522
10052397,10196233,0.222
10052397,10054497,0.398
10052397,10235349,0.301
10052397,10048145,0.301
10052397,10063547,0.301
10052397,10052583,0.699
10052397,10173333,0.301
10052397,10041745,0.155
10052397,10187669,0.301
10052397,10074941,0.222
10052397,10223309,0.522
10052397,10222821,0.222
10052397,10246437,0.301
10052397,10108753,0.301
10052397,10166779,0.155
10052397,10136939,0.398
10052397,10213251,0.222
10052397,10249115,0.398
10052397,10036349,0.699
10052397,10136687,0.222
10052397,10156757,0.301
10052397,10163887,0.522
10052397,10155847,0.398
10052397,10262317,0.522
10052397,10214307,0.301
10052397,10163717,0.398
10052397,10186755,0.155
10052397,10186375,0.522
10052397,10099497,0.398
10052397,10135775,0.301
10052397,10032729,1
10052397,10058379,0.301
10052397,10063877,0.046
10052397,10032707,0.398
10052397,10029491,0.301
10052397,10033657,0.398
10052397,10156455,0.522
10052397,10145733,0.699
10052397,10194461,0.301
10052397,10199907,0.398
10052397,10051043,0.155
10052397,10166765,0.222
10052397,10164429,0.398
10052397,10207433,0.222
10052397,10027281,0.301
10052397,10173433,0.301
10052397,10184569,0.301
10052397,10248731,0.699
10052397,10091369,0.398
10052397,10017363,0.398
10052397,10234331,0.301
10052397,10266731,0.046
10052397,10260221,0.155
10052397,10198009,0.522
10052397,10274041,0.301
10052397,10248447,0.522
10052397,10137187,0.301
10251159,10213085,0.301
10251159,10106159,0.699
10251159,10211863,0.301
10251159,10213399,0.301
10251159,10155427,0.222
10251159,10136439,0.522
10251159,10252689,0.522
10251159,10274563,0.522
10251159,10018801,0.522
10251159,10151679,0.046
10251159,10029017,0.222
10251159,10256531,0.398
10251159,10167919,0.222
10251159,10237909,0.398
10251159,10211023,0.522
10251159,10154523,0.522
10251159,10019611,0.398
10251159,10148803,0.522
10251159,10247345,0.301
10251159,10043657,0.699
10251159,10248037,0.301
10251159,10106755,0.301
10251159,10019821,0.222
10251159,10052095,1
10251159,10156453,100
10251159,10236141,0.522
10251159,10226495,0.097
10251159,10186129,0.522
10251159,10052015,0.097
10251159,10185589,0.222
10251159,10181651,0.699
10251159,10097193,0.097
10251159,10252849,1
10251159,10267813,0.398
10251159,10206385,0.398
10251159,10214835,0.301
10251159,10258123,0.699
10251159,10108709,0.398
10251159,1021229,0.301
10251159,10216723,0.046
10251159,10155463,0.155
10251159,10256851,0.522
10251159,1003773,0.522
10251159,10154657,1
10251159,10017667,0.398
10251159,10106611,0.301
10251159,10215761,0.046
10251159,10013687,100
10251159,10252859,0.301
10251159,10182621,0.398
10251159,10263769,0.301
10251159,10206393,0.398
10251159,10058393,0.522
10251159,10214823,1
10251159,10163855,0.699
10251159,10188243,0.522
10251159,10186551,0.155
10251159,10253623,1
10251159,10213303,0.522
10147107,10017829,0.398
10147107,10174759,0.699
10147107,10096173,0.398
10147107,10186333,0.398
10147107,10193969,0.398
10147107,10135051,0.398
10147107,10089305,0.301
10147107,10138803,0.398
10212899,10257023,0.398
10212899,10005167,0.398
10212899,10134969,0.301
10212899,10016995,0.222
10212899,10140011,0.398
10212899,10134817,0.301
10212899,10163513,0.155
10212899,10243457,0.222
10212899,10003809,0.398
10212899,10206879,0.522
10212899,10044165,0.398
10212899,10121049,0.699
10212899,10202049,0.301
10212899,10121081,0.097
10212899,10151501,0.522
10212899,10222653,0.699
10212899,10260195,100
10212899,10260151,0.522
10212899,10019231,0.398
10212899,10193709,0.398
10212899,10024861,0.398
10212899,10088907,0.301
10212899,10248407,0.222
10212899,10258031,0.155
10135797,10177987,0.522
10135797,10053159,0.522
10135797,10131721,0.522
10135797,10185477,0.222
10135797,10181097,0.301
10135797,10203363,0.522
10135797,10016669,0.398
10135797,10030681,0.398
10135797,10002673,0.398
10135797,10013377,0.398
10135797,10013671,0.046
10135797,10268121,0.222
10135797,10214041,0.522
10135797,10252601,0.301
10135797,10219717,0.222
10135797,10080475,0.398
10135797,10248671,0.301
10135797,10186777,0.398
10135797,10213199,0.222
10135797,10020899,100
10135797,10048253,0.222
10135797,10245417,0.398
10135797,10018169,0.522
10135797,10239461,0.522
10135797,10207105,0.699
10135797,10013677,0.155
10135797,10206995,0.398
10135797,10190753,0.398
10135797,10009611,0.699
10135797,10027183,0.398
10135797,10012867,0.699
10135797,10237653,0.301
10135797,10129611,0.155
10135797,10261449,0.301
10135797,10152891,0.222
10135797,10255503,0.301
10135797,10128157,0.522
10135797,10117277,0.301
10135797,10058459,0.522
10135797,10015819,0.522
10135797,10178019,0.155
10135797,10246445,0.699
10135797,10185089,0.222
10135797,10274645,0.699
10135797,10181395,0.301
10135797,10143101,0.398
10135797,10108845,0.398
10135797,10177693,0.398
10135797,10216743,0.398
10135797,10256983,0.301
10135797,10189549,0.222
10135797,10185549,0.398
10135797,10182351,0.398
10135797,10208779,0.301
10135797,10159113,0.398
10135797,10205781,0.301
10135797,10157413,0.097
10135797,10081353,0.301
10135797,10074613,0.522
10135797,10252613,0.222
10135797,1005107,0.522
10135797,10110771,0.301
10135797,10231163,0.398
10135797,1010941,0.522
10135797,10033805,0.398
10135797,10247179,0.301
10135797,10185567,0.222
10135797,10039845,0.398
10135797,10206879,0.301
10135797,10135051,0.398
10135797,10266919,0.301
10135797,10060341,0.222
10135797,10162523,0.301
10135797,10178967,0.398
10135797,10188501,0.398
10135797,10132133,0.301
10135797,10159585,0.046
